Time,AIR LOOP HVAC 1:Des Heat Mass Flow [kg/s],AIR LOOP HVAC 1:Des Cool Mass Flow [kg/s],AIR LOOP HVAC 1:Des Heat Cap [W],AIR LOOP HVAC 1:Des Sens Cool Cap [W] 
00:15:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
00:30:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
00:45:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
01:00:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
01:15:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
01:30:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
01:45:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
02:00:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
02:15:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
02:30:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
02:45:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
03:00:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
03:15:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
03:30:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
03:45:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
04:00:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
04:15:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
04:30:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
04:45:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
05:00:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
05:15:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
05:30:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
05:45:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
06:00:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
06:15:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
06:30:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
06:45:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
07:00:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
07:15:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
07:30:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
07:45:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
08:00:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
08:15:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
08:30:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
08:45:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
09:00:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
09:15:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
09:30:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
09:45:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
10:00:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
10:15:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
10:30:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
10:45:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
11:00:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
11:15:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
11:30:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
11:45:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
12:00:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
12:15:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
12:30:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
12:45:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
13:00:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
13:15:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
13:30:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
13:45:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
14:00:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
14:15:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
14:30:00,1.888130E+00,0.000000E+00,4.477637E+04,0.000000E+00 
